Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID,Wards,Community Areas,Zip Codes,Census Tracts,Historical Wards 2003-2015
2019,251877,Williams Multiplex Elementary -CPS,Not Submitted,2710 S Dearborn St,,0.0,false,DOUGLAS,,,,,,,,,,,,,,,,,,41.84347027,-87.62873308,"(41.84347027, -87.62873308)",2019-251877,9,1,21194,377,12
2019,251878,South Loop -CPS,Not Submitted,1212 S Plymouth Ct,,0.0,false,NEAR SOUTH SIDE,,,,,,,,,,,,,,,,,,41.86672708,-87.62901313,"(41.86672708, -87.62901313)",2019-251878,9,34,14913,330,48
2019,251884,Ray Elementary -CPS,Not Submitted,5631 S Kimbark Ave,,0.0,false,HYDE PARK,,,,,,,,,,,,,,,,,,41.79231813,-87.59440361,"(41.79231813, -87.59440361)",2019-251884,33,8,22260,503,32
2019,251886,Ross Elementary (Cockrell Cpc) -CPS,Not Submitted,6059 S Wabash Ave,,0.0,false,WASHINGTON PARK,,,,,,,,,,,,,,,,,,41.78439285,-87.62377761,"(41.78439285, -87.62377761)",2019-251886,4,7,22260,404,53
2019,251887,Stem Magnet Academy / Old Thomas Jefferson -CPS,Not Submitted,1522 W Fillmore Blvd,,0.0,false,NEAR WEST SIDE,,,,,,,,,,,,,,,,,,41.86871435,-87.66486183,"(41.86871435, -87.66486183)",2019-251887,23,29,14917,758,48
2019,251888,Young Elementary -CPS,Not Submitted,1434 N Parkside Ave,,0.0,false,AUSTIN,,,,,,,,,,,,,,,,,,41.90595742,-87.76786207,"(41.90595742, -87.76786207)",2019-251888,7,26,4299,565,52
2019,251889,Smyser -CPS,Not Submitted,4310 N Melvina Ave,,0.0,false,PORTAGE PARK,,,,,,,,,,,,,,,,,,41.95925122,-87.78261967,"(41.95925122, -87.78261967)",2019-251889,19,15,22254,131,25
2019,251890,Saucedo Elementary Academy - CPS,Not Submitted,2850 W 24th Blvd,,0.0,false,SOUTH LAWNDALE,,,,,,,,,,,,,,,,,,41.84864139,-87.69785064,"(41.84864139, -87.69785064)",2019-251890,1,32,21569,203,29
2019,251891,Westinghouse HS -CPS,Not Submitted,3301 W Franklin Blvd,,0.0,false,HUMBOLDT PARK,,,,,,,,,,,,,,,,,,41.889761,-87.709911,"(41.889761, -87.709911)",2019-251891,23,24,21572,177,11
2019,251892,Betty Shabazz Intl Charter / Barbra A Sizemore -CPS,Not Submitted,6936 S Hermitage Ave,,0.0,false,WEST ENGLEWOOD,,,,,,,,,,,,,,,,,,41.76747697,-87.66797572,"(41.76747697, -87.66797572)",2019-251892,31,65,22257,283,17
2019,251893,Edgebrook Elementary -CPS,Not Submitted,6525 N Hiawatha Ave,,0.0,false,FOREST GLEN,,,,,,,,,,,,,,,,,,41.99945253,-87.76117987,"(41.99945253, -87.76117987)",2019-251893,29,12,22532,782,34
2019,251894,Robeson HS -CPS,Not Submitted,6821 S Normal,,0.0,false,ENGLEWOOD,,,,,,,,,,,,,,,,,,41.77034,-87.637238,"(41.77034, -87.637238)",2019-251894,32,66,21559,479,31
2019,251896,Region 4 Office -CPS,Not Submitted,4655 S Dearborn St,,0.0,false,GRAND BOULEVARD,,,,,,,,,,,,,,,,,,41.81013916,-87.62690203,"(41.81013916, -87.62690203)",2019-251896,9,4,14924,219,12
2019,251898,Durkin Park Elementary -CPS,Not Submitted,8445 S Kolin Ave,,0.0,false,ASHBURN,,,,,,,,,,,,,,,,,,41.73937185,-87.73003923,"(41.73937185, -87.73003923)",2019-251898,30,69,4300,197,6
2019,251899,Shields Main-CPS,Not Submitted,4250 S Rockwell St,,0.0,false,BRIGHTON PARK,,,,,,,,,,,,,,,,,,41.81616259,-87.69017351,"(41.81616259, -87.69017351)",2019-251899,3,55,22248,641,29
2019,251900,"Scammon, Jonathan Y -CPS",Not Submitted,4201 W Henderson St,,0.0,false,IRVING PARK,,,,,,,,,,,,,,,,,,41.94126828,-87.73387796,"(41.94126828, -87.73387796)",2019-251900,21,16,22618,329,27
2019,251902,Uplift Community HS -CPS,Not Submitted,900 W Wilson Ave,,0.0,false,UPTOWN,,,,,,,,,,,,,,,,,,41.96604623,-87.65219674,"(41.96604623, -87.65219674)",2019-251902,39,31,22616,19,37
2019,251903,Smyth -CPS,Not Submitted,1051 W 13th Ave,,0.0,false,NEAR WEST SIDE,,,,,,,,,,,,,,,,,,41.865212,-87.65546,"(41.865212, -87.65546)",2019-251903,26,29,14920,760,48
2019,251905,"Funston, Frederick Elementary -CPS",Not Submitted,2010 N Central Park Ave,,0.0,false,LOGAN SQUARE,,,,,,,,,,,,,,,,,,41.91774866,-87.71712677,"(41.91774866, -87.71712677)",2019-251905,49,23,22535,73,10
2019,251906,Sabin Magnet CPS,Not Submitted,2216 W Hirsch St,,0.0,false,WEST TOWN,,,,,,,,,,,,,,,,,,41.90740406,-87.68287819,"(41.90740406, -87.68287819)",2019-251906,41,25,21560,516,24
2019,251907,Burnham Mathematics And Science Academy -CPS,Not Submitted,1903 E 96th St,,0.0,false,SOUTH DEERING,,,,,,,,,,,,,,,,,,41.7202868,-87.57768116,"(41.7202868, -87.57768116)",2019-251907,37,48,21202,252,43
2019,251908,Pilsen Comm Academy -CPS,Not Submitted,1420 W 17th St,,0.0,false,LOWER WEST SIDE,,,,,,,,,,,,,,,,,,41.85902701,-87.66243324,"(41.85902701, -87.66243324)",2019-251908,26,33,14920,365,8
2019,251909,"Garvey Elementary, John W -CPS",Not Submitted,5225 N Oak Park Ave,,0.0,false,NORWOOD PARK,,,,,,,,,,,,,,,,,,41.9763901,-87.79592032,"(41.9763901, -87.79592032)",2019-251909,29,36,4448,699,34
2019,251910,Chase Elementary -CPS,Not Submitted,2021 N Point St,,0.0,false,LOGAN SQUARE,,,,,,,,,,,,,,,,,,41.91821493,-87.69423382,"(41.91821493, -87.69423382)",2019-251910,41,23,22535,294,24
2019,251911,Cardenas Elementary -CPS,Not Submitted,2345 S Millard Ave,,0.0,false,SOUTH LAWNDALE,,,,,,,,,,,,,,,,,,41.84837956,-87.71570703,"(41.84837956, -87.71570703)",2019-251911,28,32,21569,754,14
2019,251912,"Sherman Elementary, William T -CPS",Not Submitted,1000 W 52nd St,,0.0,false,NEW CITY,,,,,,,,,,,,,,,,,,41.80002439,-87.65049754,"(41.80002439, -87.65049754)",2019-251912,4,59,14924,791,19
2019,251913,"Peabody Elementary, Elizabeth",Not Submitted,1440 W AUGUSTA,,0.0,false,WEST TOWN,,,,,,,,,,,,,,,,,,41.89979155,-87.66369422,"(41.89979155, -87.66369422)",2019-251913,11,25,22620,484,41
2019,251914,Mays,Not Submitted,838 W MARQUETTE RD,,0.0,false,ENGLEWOOD,,,,,,,,,,,,,,,,,,41.77277724,-87.64642895,"(41.77277724, -87.64642895)",2019-251914,32,66,21559,436,19
2019,251929,600 S Michigan Ave,Not Submitted,600 S Michigan Ave,,0.0,false,LOOP,,,,,,,,,,,,,,,,,,41.87405317,-87.62482805,"(41.87405317, -87.62482805)",2019-251929,36,38,14913,368,48
2019,251942,Lake Shore Hospitality Inc,Not Submitted,4900 S Lake Shore Dr,,0.0,false,KENWOOD,,,,,,,,,,,,,,,,,,41.80590747,-87.58592666,"(41.80590747, -87.58592666)",2019-251942,33,5,21192,400,1
2019,251945,916 S Wabash Ave,Not Submitted,916 S Wabash Ave,,0.0,false,LOOP,,,,,,,,,,,,,,,,,,41.870306,-87.62591,"(41.870306, -87.62591)",2019-251945,10,38,14913,368,48
2019,251960,Latin School of Chicago Middle Scool,Not Submitted,45 W North Blvd,,0.0,false,NEAR NORTH SIDE,,,,,,,,,,,,,,,,,,41.911172,-87.630192,"(41.911172, -87.630192)",2019-251960,11,37,14926,100,22
2019,251996,Prairie Point Condominium,Not Submitted,1600 S Prairie Ave,,0.0,false,NEAR SOUTH SIDE,,,,,,,,,,,,,,,,,,41.85994896,-87.62127871,"(41.85994896, -87.62127871)",2019-251996,9,34,21194,374,48
2019,252030,012-012-Tremont Hotel,Not Submitted,100 E Chestnut,,0.0,false,NEAR NORTH SIDE,,,,,,,,,,,,,,,,,,41.89857555,-87.62561977,"(41.89857555, -87.62561977)",2019-252030,36,37,21182,104,22
2019,252033,Erie Elementary Charter School,Not Submitted,1405 N Washtenaw,,0.0,false,WEST TOWN,,,,,,,,,,,,,,,,,,41.90674161,-87.69410607,"(41.90674161, -87.69410607)",2019-252033,41,25,21560,288,10
2021,254342,3110 Sheridan Condominiums,Not Submitted,3110 N Sheridan Rd,60657,0.0,false,Lake View,,142000,,,,,,,,,,,,,,,,41.9391704,-87.64565,"(41.9391704, -87.64565)",2021-254342,25,57,4449,682,38
2019,252069,Chicago South Loop Hotel,Not Submitted,11 W 26th St,,0.0,false,DOUGLAS,,,,,,,,,,,,,,,,,,41.84555045,-87.62731921,"(41.84555045, -87.62731921)",2019-252069,9,1,21194,377,12
2019,252072,641 W Lake St,Not Submitted,641 W Lake St,,0.0,false,NEAR WEST SIDE,,,,,,,,,,,,,,,,,,41.88538531,-87.6445013,"(41.88538531, -87.6445013)",2019-252072,36,29,4452,784,41
2019,252075,UNO Veterans Memorial Campus (Charter School),Not Submitted,4248 W 47TH ST,,0.0,false,ARCHER HEIGHTS,,,,,,,,,,,,,,,,,,41.80878989,-87.73077801,"(41.80878989, -87.73077801)",2019-252075,8,54,22248,591,49
2019,252076,UNO Officer Donald J. Marquez Charter School,Not Submitted,2916 W 47TH ST,,0.0,false,BRIGHTON PARK,,,,,,,,,,,,,,,,,,41.80856277,-87.69718607,"(41.80856277, -87.69718607)",2019-252076,3,55,22248,85,49
2019,252077,UNO Soccer Academy,Not Submitted,5050 S HOMAN AVE,,0.0,false,GAGE PARK,,,,,,,,,,,,,,,,,,41.80165039,-87.70870451,"(41.80165039, -87.70870451)",2019-252077,8,61,22248,776,49
2019,252078,UNO Soccer Academy High School,Not Submitted,5025 S ST LOUIS,,0.0,false,GAGE PARK,,,,,,,,,,,,,,,,,,41.80806486,-87.71097656,"(41.80806486, -87.71097656)",2019-252078,8,55,22248,640,49
2019,252079,UNO Roberto Clemente Charter School,Not Submitted,2050 N NATCHEZ AVE,,0.0,false,BELMONT CRAGIN,,,,,,,,,,,,,,,,,,41.9176291,-87.78774345,"(41.9176291, -87.78774345)",2019-252079,7,19,4454,137,39
2019,252083,St Pauls United Church of Christ,Not Submitted,2335 N Orchard St,,0.0,false,LINCOLN PARK,,,,,,,,,,,,,,,,,,41.92502369,-87.64593826,"(41.92502369, -87.64593826)",2019-252083,34,68,21190,798,51
2019,252086,Palmer House Office Center - Thor Equities,Not Submitted,27 E Monroe St,,0.0,false,LOOP,,,,,,,,,,,,,,,,,,41.88063204,-87.62649085,"(41.88063204, -87.62649085)",2019-252086,36,38,14311,367,22
2019,252090,Talbott Hotel,Not Submitted,20 E Delaware Pl,,0.0,false,NEAR NORTH SIDE,,,,,,,,,,,,,,,,,,41.89939112,-87.62752266,"(41.89939112, -87.62752266)",2019-252090,36,37,21182,104,22
2019,252091,1301 East 47th Street,Not Submitted,1301 E 47th St,,0.0,false,KENWOOD,,,,,,,,,,,,,,,,,,41.80917058,-87.59395543,"(41.80917058, -87.59395543)",2019-252091,10,5,21192,356,1
2019,252123,Gary Comer Youth Center (South Shore Drill Team),Not Submitted,7200 S Ingleside Ave,,0.0,false,GREATER GRAND CROSSING,,,,,,,,,,,,,,,,,,41.76400303,-87.60189552,"(41.76400303, -87.60189552)",2019-252123,33,67,21546,121,32
2019,252126,Ford City Mall - AMC Theater,Not Submitted,7601 S Cicero Ave,,0.0,false,WEST LAWN,,,,,,,,,,,,,,,,,,41.75582921,-87.73699268,"(41.75582921, -87.73699268)",2019-252126,30,63,4300,318,23
2019,252217,Lakeshore Sport & Fitness Lincoln Park,Not Submitted,1320 W Fullerton Ave,,0.0,false,LINCOLN PARK,,,,,,,,,,,,,,,,,,41.92526123,-87.66146616,"(41.92526123, -87.66146616)",2019-252217,11,68,21190,796,16
2021,101503,,Not Submitted,5604 5624 S WABASH AVE,60637,0.0,false,WASHINGTON PARK,,52081,,,,,,,,,,,,,,,,41.78046327,-87.6053081,"(41.78046327, -87.6053081)",2021-101503,4,9,22260,470,53
2019,252267,Paper Place Condominiums,Not Submitted,801 S Wells St,,0.0,false,LOOP,,,,,,,,,,,,,,,,,,41.87175238,-87.6335235,"(41.87175238, -87.6335235)",2019-252267,26,38,14917,12,48
2019,252303,6236-44 S King Dr,Not Submitted,6236-44 S King Dr,,0.0,false,WASHINGTON PARK,,,,,,,,,,,,,,,,,,41.78083311,-87.61567866,"(41.78083311, -87.61567866)",2019-252303,4,7,22260,404,53
2019,252316,Sylvia Center,Not Submitted,4615 N Clifton Ave,,0.0,false,UPTOWN,,,,,,,,,,,,,,,,,,41.96620731,-87.65879431,"(41.96620731, -87.65879431)",2019-252316,39,31,22616,241,37
2019,253986,430 W. Erie LLC,Not Submitted,430 W Erie St,,0.0,false,Near North Side,,,,,,,,,,,,,,,,,,41.8915802,-87.63784,"(41.8915802, -87.63784)",2019-253986,36,37,4446,652,22
2019,253988,400 West Erie,Not Submitted,400 W Erie St,,0.0,false,Near North Side,,,,,,,,,,,,,,,,,,41.8915802,-87.63784,"(41.8915802, -87.63784)",2019-253988,36,37,4446,652,22
2019,253989,820 N Orleans St,Not Submitted,820 N Orleans St,,0.0,false,Near North Side,,,,,,,,,,,,,,,,,,41.9038385,-87.63668,"(41.9038385, -87.63668)",2019-253989,11,37,14926,290,51
2019,253995,Acorn Loftominium Association,Not Submitted,1017 W Washington Blvd,,0.0,false,Near West Side,,,,,,,,,,,,,,,,,,41.8742951,-87.65018,"(41.8742951, -87.65018)",2019-253995,48,29,14917,97,8
2019,254011,Sheridan Grande Condominium Association,Not Submitted,4848 N Sheridan Rd,,0.0,false,Uptown,,,,,,,,,,,,,,,,,,41.9726457,-87.66491,"(41.9726457, -87.66491)",2019-254011,18,31,22616,633,37
2019,254976,The Gallery on Wells,Not Submitted,637 N WELLS ST,,0.0,false,Near North Side,,,,,,,,,,,,,,,,,,41.89349836,-87.634056,"(41.89349836, -87.634056)",2019-254976,36,37,4446,670,22
2019,254034,Warren Ashland Place,Not Submitted,1609 W Warren Blvd,,0.0,false,Near West Side,,,,,,,,,,,,,,,,,,41.8812009,-87.68664,"(41.8812009, -87.68664)",2019-254034,46,29,21184,37,48
2019,254067,Hedgerow Condominium Association,Not Submitted,1645 E. 54th St.,,0.0,false,Hyde Park,,,,,,,,,,,,,,,,,,41.8022432,-87.60352,"(41.8022432, -87.60352)",2019-254067,33,8,21192,147,1
2019,254068,Union Lofts Condominium Association,Not Submitted,3500 S Sangamon,,0.0,false,Bridgeport,,,,,,,,,,,,,,,,,,41.8117692,-87.65514,"(41.8117692, -87.65514)",2019-254068,48,59,14924,123,26
2019,254079,Metro North Condominium Association,Not Submitted,3946 N Ravenswood Ave,,0.0,false,North Center,,,,,,,,,,,,,,,,,,41.9543088,-87.6618,"(41.9543088, -87.6618)",2019-254079,25,57,21186,725,38
2021,114125,,Not Submitted,1430 1440 S MICHIGAN AVE,60605,0.0,false,NEAR SOUTH SIDE,,131640,,,,,,,,,,,,,,,,41.86863212,-87.62730687,"(41.86863212, -87.62730687)",2021-114125,10,38,14913,368,48
2019,254099,Powell Paideia Elementary,Not Submitted,7511 S South Shore Dr,,0.0,false,South Shore,,,,,,,,,,,,,,,,,,41.7626302,-87.57255,"(41.7626302, -87.57255)",2019-254099,33,39,22538,453,32
2019,254102,Residences at the VIC,Not Submitted,3140 N Sheffield Ave,,0.0,false,Lake View,,,,,,,,,,,,,,,,,,41.9393396,-87.65423,"(41.9393396, -87.65423)",2019-254102,25,57,4449,680,38
2019,254105,Clinton Complex Condominium Association,Not Submitted,500 S Clinton St,,0.0,false,Near West Side,,,,,,,,,,,,,,,,,,41.8751284,-87.64101,"(41.8751284, -87.64101)",2019-254105,26,29,14917,97,48
2019,254107,Columbus on the Park Condominium Association,Not Submitted,811 S Lytle St,,0.0,false,Near West Side,,,,,,,,,,,,,,,,,,41.8742951,-87.65018,"(41.8742951, -87.65018)",2019-254107,48,29,14917,97,8
2019,254152,Damen Marketplace,Not Submitted,2455 S Damen Ave,,0.0,false,Lower West Side,,,,,,,,,,,,,,,,,,41.8842525,-87.63245,"(41.8842525, -87.63245)",2019-254152,36,38,14310,92,22
2019,254173,Sullivan Station Apartments,Not Submitted,1060 E  41st St,,0.0,false,Oakland,,,,,,,,,,,,,,,,,,41.8203237,-87.64564,"(41.8203237, -87.64564)",2019-254173,48,59,14924,123,26
2019,254225,Ray and Joan Kroc Corps Community Center,Not Submitted,1250 W 119th St,,0.0,false,West Pullman,,,,,,,,,,,,,,,,,,41.6776922,-87.65285,"(41.6776922, -87.65285)",2019-254225,22,50,22212,642,45
2019,254261,Pencil Factory Lofts,Not Submitted,1800 West Roscoe,,0.0,false,North Center,,,,,,,,,,,,,,,,,,41.8842525,-87.63245,"(41.8842525, -87.63245)",2019-254261,36,38,14310,92,22
2019,254296,Brompton,Not Submitted,534 552 W Brompton Ave,,0.0,false,Lake View,,,,,,,,,,,,,,,,,,41.9398563,-87.65846,"(41.9398563, -87.65846)",2019-254296,25,57,4449,710,38
2019,254342,3110 Sheridan Condominiums,Not Submitted,3110 N Sheridan Rd,,0.0,false,Lake View,,,,,,,,,,,,,,,,,,41.9391704,-87.64565,"(41.9391704, -87.64565)",2019-254342,25,57,4449,682,38
2019,254346,Morgan Park Sports Center,Not Submitted,11505 S WESTERN AVE,,0.0,false,Morgan Park,,,,,,,,,,,,,,,,,,41.68975449,-87.67414803,"(41.68975449, -87.67414803)",2019-254346,42,74,22212,378,33
2019,254347,Malcolm X College & School of Health Sciences,Not Submitted,1900 W JACKSON BLVD,,0.0,false,Near West Side,,,,,,,,,,,,,,,,,,41.8768705,-87.68381102,"(41.8768705, -87.68381102)",2019-254347,46,29,21184,89,48
2019,254353,1415 N KINGSBURY ST,Not Submitted,1415 N KINGSBURY ST,,0.0,false,Near North Side,,,,,,,,,,,,,,,,,,41.89547594,-87.66035628,"(41.89547594, -87.66035628)",2019-254353,46,25,22620,521,41
2019,254356,"British International School of Chicago, South Loop",Not Submitted,161 W 9TH ST,,0.0,false,Loop,,,,,,,,,,,,,,,,,,41.86821025,-87.62733306,"(41.86821025, -87.62733306)",2019-254356,10,38,14913,368,48
2019,254365,Wolf Point West,Not Submitted,326 N ORLEANS ST,,0.0,false,Near North Side,,,,,,,,,,,,,,,,,,41.8921691,-87.63413579,"(41.8921691, -87.63413579)",2019-254365,36,37,4446,652,22
2019,254369,Therapeutic Youth Home,Not Submitted,3640 W FILLMORE ST,,0.0,false,North Lawndale,,,,,,,,,,,,,,,,,,41.87443626,-87.71790135,"(41.87443626, -87.71790135)",2019-254369,23,28,21572,704,36
2019,254376,Moving Everest Charter School,Not Submitted,416 N LARAMIE AVE,,0.0,false,Austin,,,,,,,,,,,,,,,,,,41.88332665,-87.76501769,"(41.88332665, -87.76501769)",2019-254376,7,26,22216,618,52
2019,254378,Darul Amaan Senior Living,Not Submitted,4820 N KEDZIE AVE,,0.0,false,Albany Park,,,,,,,,,,,,,,,,,,41.97396207,-87.6928562,"(41.97396207, -87.6928562)",2019-254378,24,6,21849,28,46
2019,254564,Merrimac Square III,Not Submitted,6530 W Irving Park Rd,,0.0,false,DUNNING,,,,,,,,,,,,,,,,,,41.93831557,-87.78903681,"(41.93831557, -87.78903681)",2019-254564,44,17,22254,396,39
2019,254568,Madison Aberdeen,Not Submitted,20 22 N Aberdeen St,,0.0,false,NEAR WEST SIDE,,,,,,,,,,,,,,,,,,41.87987598,-87.65468643,"(41.87987598, -87.65468643)",2019-254568,26,29,14917,91,48
2019,254988,434 W MELROSE ST,Not Submitted,434 W MELROSE ST,,0.0,false,Lake View,,,,,,,,,,,,,,,,,,41.9411915,-87.64111214,"(41.9411915, -87.64111214)",2019-254988,25,57,4449,535,38
2019,254997,Linkt Apartments,Not Submitted,830 N MILWAUKEE AVE,,0.0,false,West Town,,,,,,,,,,,,,,,,,,41.89700341,-87.65666942,"(41.89700341, -87.65666942)",2019-254997,46,25,22620,109,41
2019,254998,Exhibit on Superior,Not Submitted,165 W SUPERIOR ST,,0.0,false,Near North Side,,,,,,,,,,,,,,,,,,41.89551605,-87.63368306,"(41.89551605, -87.63368306)",2019-254998,36,37,4446,670,22
2019,255003,"L - Logan Square Apartment Community 
Navigator Taproom",Not Submitted,2211 N MILWAUKEE AVE,,0.0,false,Logan Square,,,,,,,,,,,,,,,,,,41.92105626,-87.69421012,"(41.92105626, -87.69421012)",2019-255003,41,23,22535,294,24
2019,255006,Wells Place,Not Submitted,839 S WELLS ST,,0.0,false,Loop,,,,,,,,,,,,,,,,,,41.87158408,-87.63349656,"(41.87158408, -87.63349656)",2019-255006,26,38,14917,12,48
2019,255011,Hampton Inn Chicago North-Loyola Station,Not Submitted,1209 W ALBION AVE,,0.0,false,Rogers Park,,,,,,,,,,,,,,,,,,42.00245984,-87.66136235,"(42.00245984, -87.66136235)",2019-255011,5,10,21853,48,3
2019,255017,Midway Pointe Senior Residences,Not Submitted,5011 W 47TH ST,,0.0,false,Garfield Ridge,,,,,,,,,,,,,,,,,,41.80752955,-87.74863158,"(41.80752955, -87.74863158)",2019-255017,28,53,22268,605,35
2019,255090,7122 S Jeffery Blvd,Not Submitted,7122 S Jeffery Blvd,,0.0,false,SOUTH SHORE,,,,,,,,,,,,,,,,,,41.75922,-87.56185,"(41.75922, -87.56185)",2019-255090,37,39,22538,245,43
2019,255091,Kendall College,Not Submitted,900 N North Branch St,,0.0,false,NEAR NORTH SIDE,,,,,,,,,,,,,,,,,,41.89598,-87.66056,"(41.89598, -87.66056)",2019-255091,46,25,22620,521,41
2019,255148,Gill Park Cooperative,Not Submitted,810 W. Grace St.,,0.0,false,Lake View,,,,,,,,,,,,,,,,,,41.9544929,-87.6502935,"(41.9544929, -87.6502935)",2019-255148,39,57,21186,83,37
2019,255149,Lincoln Village 2,Not Submitted,6135-6199 North Lincoln,,0.0,false,NORTH PARK,,,,,,,,,,,,,,,,,,41.9936099,-87.69548,"(41.9936099, -87.69548)",2019-255149,24,20,4450,31,42
2019,255150,Kedzie Plaza,Not Submitted,4756-4770  South Kedzie Avenue,,0.0,false,BRIGHTON PARK,,,,,,,,,,,,,,,,,,41.8145,-87.70299,"(41.8145, -87.70299)",2019-255150,3,55,22248,156,49
2019,255757,Viceroy Chicago,Not Submitted,1118 N State Street,,0.0,false,NEAR NORTH SIDE,,,,,,,,,,,,,,,,,,41.9056301,-87.6322449,"(41.9056301, -87.6322449)",2019-255757,11,37,14926,17,22
2019,255783,4631 4637 S Lake Park,Not Submitted,4631 4637 S Lake Park,,0.0,false,Kenwood,,,,,,,,,,,,,,,,,,41.88425,-87.63245,"(41.88425, -87.63245)",2019-255783,36,38,14310,92,22
2019,255921,2535 S Dr Martin Luther King Jr Dr,Not Submitted,2535 S Dr Martin Luther King Jr Dr,,0.0,false,NEAR SOUTH SIDE,,,,,,,,,,,,,,,,,,41.8556942,-87.62849,"(41.8556942, -87.62849)",2019-255921,9,34,21194,330,12
2019,255925,1955 N Richmond St,Not Submitted,1955 N Richmond St,,0.0,false,LOGAN SQUARE,,,,,,,,,,,,,,,,,,41.9174,-87.68401,"(41.9174, -87.68401)",2019-255925,40,23,22535,373,16
2019,255927,4447 N Kedzie Ave,Not Submitted,4447 N Kedzie Ave,,0.0,false,ALBANY PARK,,,,,,,,,,,,,,,,,,41.9757,-87.69428,"(41.9757, -87.69428)",2019-255927,24,6,21849,28,46
2019,255931,5748 N Hermitage Ave,Not Submitted,5748 N Hermitage Ave,,0.0,false,EDGEWATER,,,,,,,,,,,,,,,,,,41.99013,-87.66068,"(41.99013, -87.66068)",2019-255931,16,76,4451,536,40
2019,255932,33 S Ashland Ave,Not Submitted,33 S Ashland Ave,,0.0,false,NEAR WEST SIDE,,,,,,,,,,,,,,,,,,41.88,-87.6548399,"(41.88, -87.6548399)",2019-255932,26,29,14917,91,48
2019,255934,33 S Aberdeen St,Not Submitted,33 S Aberdeen St,,0.0,false,NEAR WEST SIDE,,,,,,,,,,,,,,,,,,41.88,-87.6548399,"(41.88, -87.6548399)",2019-255934,26,29,14917,91,48
2019,255938,LDS Church Clark Street Meetinghouse,Not Submitted,822 N Clark St,,0.0,false,NEAR NORTH SIDE,,,,,,,,,,,,,,,,,,41.9056301,-87.6322449,"(41.9056301, -87.6322449)",2019-255938,11,37,14926,17,22
2019,255939,XS Tennis and Education Foundation,Not Submitted,5334 S State St,,0.0,false,WASHINGTON PARK,,,,,,,,,,,,,,,,,,41.8083,-87.66875,"(41.8083, -87.66875)",2019-255939,3,59,14924,740,53
2019,255946,171 N Aberdeen St,Not Submitted,171 N Aberdeen St,,0.0,false,NEAR WEST SIDE,,,,,,,,,,,,,,,,,,41.88,-87.6548399,"(41.88, -87.6548399)",2019-255946,26,29,14917,91,48
2019,255970,Hatden,Not Submitted,1109 W Washington,,0.0,false,NEAR WEST SIDE,,,,,,,,,,,,,,,,,,41.88,-87.6548399,"(41.88, -87.6548399)",2019-255970,26,29,14917,91,48
2019,255977,3905-29 N. Western Ave.,Not Submitted,3905-29 N. Western Ave.,,0.0,false,NORTH CENTER,,,,,,,,,,,,,,,,,,41.88425,-87.63245,"(41.88425, -87.63245)",2019-255977,36,38,14310,92,22
2019,256125,Hotel Julian,Not Submitted,168 N Michigan ave,,0.0,false,LOOP,,,,,,,,,,,,,,,,,,41.88621404,-87.6182,"(41.88621404, -87.6182)",2019-256125,36,38,14309,580,22
2019,256247,63029-Sunrise of Lincoln Park,Not Submitted,2710 N. Clark St,,0.0,false,LINCOLN PARK,,,,,,,,,,,,,,,,,,41.922195,-87.64960715,"(41.922195, -87.64960715)",2019-256247,34,68,21190,744,51
2019,256263,Fulton West,Not Submitted,1330 W. Fulton,,0.0,false,NEAR WEST SIDE,,,,,,,,,,,,,,,,,,41.87461,-87.65149477,"(41.87461, -87.65149477)",2019-256263,26,29,14917,97,48
2019,256264,Michigan Avenue Gardens,Not Submitted,1808 S Michigan,,0.0,false,NEAR SOUTH SIDE,,,,,,,,,,,,,,,,,,41.88425,-87.63245,"(41.88425, -87.63245)",2019-256264,36,38,14310,92,22
2019,256430,Cunningham Hall,Not Submitted,3100 S Michigan Avenue,,0.0,false,DOUGLAS,,,,,,,,,,,,,,,,,,41.842325,-87.62715344,"(41.842325, -87.62715344)",2019-256430,9,1,21194,377,12
2019,256527,Hilton Garden Inn,Not Submitted,55 E 11Th St,,0.0,false,Loop,,,,,,,,,,,,,,,,,,41.865858,-87.6195328,"(41.865858, -87.6195328)",2019-256527,10,34,14913,374,48
2019,256528,710 W 14Th St,Not Submitted,710 W 14Th St,,0.0,false,Near West Side,,,,,,,,,,,,,,,,,,41.86387004,-87.64681941,"(41.86387004, -87.64681941)",2019-256528,48,29,14917,97,8
2019,256531,180 N Ada Street,Not Submitted,180 N Ada Street,,0.0,false,Near West Side,,,,,,,,,,,,,,,,,,41.86387004,-87.64681941,"(41.86387004, -87.64681941)",2019-256531,48,29,14917,97,8
