Data Year,ID,PropertyName,ReportingStatus,Address,ZIPCode,ChicagoEnergyRating,ExemptFromChicagoEnergyRating,CommunityArea,PrimaryPropertyType,GrossFloorArea,TotalGHGEmissions,GHGIntensity,YearBuilt,NumberOfBuildings,WaterUse,ENERGYSTARScore,ElectricityUse,NaturalGasUse,DistrictSteamUse,DistrictChilledWaterUse,AllOtherFuelUse,SiteEUI,SourceEUI,WeatherNormalizedSiteEUI,WeatherNormalizedSourceEUI,Latitude,Longitude,Location,Row_ID,Wards,CommunityAreas,ZipCodes,CensusTracts,HistoricalWards2003-2015
2020,165606,museum of contemporary art,Submitted Data,220 E Chicago Ave,60611,3,FALSE,NEAR NORTH SIDE,Museum,"316,080","2,265.0",7.6,1996,2,,,"11,376,797.4","9,214,723.1",,,,68.6,138.4,68.6,138.4,41.89722484,-87.6210481,"(41.89722484, -87.6210481)",2020-165606,11,37,21182,233,22
2020,175872,Piper's Alley,Submitted Data,230 W North Ave,60610,,TRUE,LINCOLN PARK,Mixed Use Property,"355,532","2,222.9",10.1,1977,1,,,"11,123,010.7","9,167,002.4",,,,92.4,185.7,94.1,187.5,41.91153938,-87.63616909,"(41.91153938, -87.63616909)",2020-175872,11,68,21190,271,51
2020,160444,1225 Old Town,Submitted Data,1225 N Wells St,60610,4,FALSE,NEAR NORTH SIDE,Multifamily Housing,"525,604","2,790.8",6.4,2012,1,,81,"14,765,317.6","9,156,596.0",,,,54.6,116.3,55.8,117.6,41.90445902,-87.63406661,"(41.90445902, -87.63406661)",2020-160444,11,37,14926,290,51
2020,252292,Hollywood House,Submitted Data,5700 N Sheridan Rd,60660,1,FALSE,EDGEWATER,Multifamily Housing,"150,463","1,291.7",8.6,1946,1,,27,"5,161,390.4","9,152,920.8",,,,95.1,159.9,99.2,162.4,41.98584983,-87.65524764,"(41.98584983, -87.65524764)",2020-252292,16,76,4451,14,40
2020,160347,Dwight Lofts LLC,Submitted Data,642 S Clark St,60605,4,FALSE,LOOP,Multifamily Housing,"205,348","1,656.2",8.4,2008,1,,79,"7,500,367.8","9,142,095.7",,,,84.6,155.5,87.8,158.9,41.87384,-87.630698,"(41.87384, -87.630698)",2020-160347,10,38,14913,12,48
2020,101968,30 N Michigan Ave,Submitted Data,30 N Michigan Ave,60602,2,FALSE,LOOP,Office,"222,125","2,306.6",10.4,1914,1,,50,"11,668,508.0","9,141,352.4",,,,93.7,190.3,99.0,195.9,41.88298879,-87.62497233,"(41.88298879, -87.62497233)",2020-101968,36,38,14310,580,22
2020,160453,Halsted Flats,Submitted Data,3740 N Halsted St,60613,2.5,FALSE,LAKE VIEW,Multifamily Housing,"284,429","2,014.5",8.8,2014,1,,33,"9,799,072.7","9,134,299.8",,,,82.7,161.7,84.6,163.7,41.950426,-87.649507,"(41.950426, -87.649507)",2020-160453,39,57,21186,726,37
2020,251751,Juarez Com Academy HS -CPS,Submitted Data,2150 S Laflin St,60608,2.5,FALSE,LOWER WEST SIDE,K-12 School,"256,400","2,019.6",7.9,1975,1,,38,"9,832,982.9","9,129,859.6",,,,74.0,144.8,76.6,147.5,41.85287879,-87.66454081,"(41.85287879, -87.66454081)",2020-251751,26,33,14920,270,8
2020,251420,"Carson, Rachel Elementary -CPS",Submitted Data,5516 S Maplewood Ave,60629,2,FALSE,GAGE PARK,K-12 School,"138,015","1,331.6",9.6,1917,1,,12,"5,434,894.0","9,100,120.2",,,,105.3,179.5,110.7,184.4,41.79329756,-87.68837684,"(41.79329756, -87.68837684)",2020-251420,3,61,22248,112,19
2020,252065,280 S Columbus Dr,Submitted Data,280 S Columbus Dr,60603,4,FALSE,LOOP,College/University,"142,184","1,251.7",8.8,1973,1,,,"4,578,419.5","9,046,840.5",,"1,074,600.0",,103.4,163.8,108.1,168.8,41.8787345,-87.62080493,"(41.8787345, -87.62080493)",2020-252065,36,38,14311,367,22
2020,255949,,Submitted Data,3630 N Clark St,60613,1,FALSE,LAKE VIEW,Hotel,"204,703","2,935.4",15.9,2018,1,,9,"15,730,398.4","9,044,498.4",,,,134.1,289.9,136.3,292.2,41.95481,-87.65036,"(41.95481, -87.65036)",2020-255949,39,31,21186,577,37
2020,250040,Chicago HS for Agricultural - CPS,Submitted Data,3807 W 111th St,60655,2,FALSE,MOUNT GREENWOOD,K-12 School,"192,250","2,043.4",10.6,1957,1,,13,"10,015,305.8","9,043,459.7",,,,99.1,195.3,103.7,201.1,41.6903803,-87.71714665,"(41.6903803, -87.71714665)",2020-250040,42,73,4447,264,33
2020,120324,Ravenswood Station,Submitted Data,1800 W LAWRENCE AVE,60640,,TRUE,LINCOLN SQUARE,Supermarket/Grocery Store,"231,118","3,343.8",22.4,2014,1,,,"18,350,262.3","9,034,851.9",,,,183.3,407.4,185.5,409.8,41.96884792,-87.67503096,"(41.96884792, -87.67503096)",2020-120324,18,6,22616,106,13
2020,159524,North Harbor Tower,Submitted Data,175 N Harbor Dr,60601,4,FALSE,LOOP,Multifamily Housing,"629,694","2,982.3",5.2,1989,1,,93,"16,060,471.2","8,957,598.7",,,,43.5,94.5,43.6,94.7,41.88544613,-87.61546169,"(41.88544613, -87.61546169)",2020-159524,36,38,14309,580,22
2020,165730,The Womens Treatment Center,Submitted Data,140 N Ashland Ave,60607,3,FALSE,NEAR WEST SIDE,Residential Care Facility,"104,000","1,273.3",12.2,1920,1,,,"5,111,219.5","8,954,323.2",,,,135.2,228.0,142.2,236.6,41.88445958,-87.66693781,"(41.88445958, -87.66693781)",2020-165730,46,29,14917,63,41
2020,174498,Trio Tower,Submitted Data,670 W Wayman St,60661,4,FALSE,NEAR WEST SIDE,Multifamily Housing,"324,946","1,249.5",4.5,2010,1,,88,"4,967,561.7","8,928,179.8",,,,49.6,83.1,51.6,85.1,41.887491,-87.644997,"(41.887491, -87.644997)",2020-174498,36,29,4452,784,41
2020,254344,Alden Estate of Northmoor,Submitted Data,5831 N Northwest Hwy,60631,1,FALSE,Norwood Park,Senior Living Community,"93,135","1,410.6",16.8,1994,1,,14,"6,008,640.0","8,902,483.8",,,,177.8,312.0,183.9,315.9,41.9945154,-87.80885,"(41.9945154, -87.80885)",2020-254344,29,36,22243,733,34
2020,158472,Metropolis Condominium Association,Submitted Data,8 W Monroe St,60603,1.5,FALSE,LOOP,Multifamily Housing,"258,704","1,752.4",8.0,1912,1,,38,"8,202,380.6","8,890,415.4",,,,78.2,147.7,80.4,150.1,41.88095952,-87.6277973,"(41.88095952, -87.6277973)",2020-158472,36,38,14311,92,22
2020,160137,IL0032ZZ - Chicago Customhouse,Submitted Data,610 S Canal St,60607,2.5,FALSE,NEAR WEST SIDE,Office,"318,545","2,750.3",9.8,1973,1,,40,"14,603,492.8","8,871,101.3",,,,84.0,179.7,86.7,182.2,41.87397525,-87.64002227,"(41.87397525, -87.64002227)",2020-160137,26,29,14917,97,48
2020,174182,Lewis Towers,Submitted Data,820 N Michigan Ave,60611,4,FALSE,NEAR NORTH SIDE,Office,"216,081","1,261.9",5.8,1927,1,,85,"5,069,068.2","8,863,400.2",,,,64.5,108.8,67.9,112.3,41.897462,-87.624885,"(41.897462, -87.624885)",2020-174182,36,37,21182,104,22
2020,160287,,Submitted Data,826 W Montrose Ave,60613,4,FALSE,UPTOWN,Multifamily Housing,"477,383","2,174.3",4.6,2018,1,,88,"10,921,892.5","8,843,885.9",,,,41.4,83.5,42.2,84.4,41.96185768,-87.65093005,"(41.96185768, -87.65093005)",2020-160287,39,31,21186,20,37
2020,128798,MacLean Center,Submitted Data,112 S Michigan Ave,60603,4,FALSE,LOOP,College/University,"237,256","1,652.7",7.0,1908,1,,,"7,579,478.8","8,843,700.1",,,,69.2,128.6,71.2,130.6,41.88040116,-87.62480927,"(41.88040116, -87.62480927)",2020-128798,36,38,14311,367,22
2020,222552,Venetian Condominium Assoc.,Submitted Data,222 232 W DIVISION ST,60610,4,FALSE,NEAR NORTH SIDE,Multifamily Housing,"254,138","1,124.0",5.0,2002,1,,78,"4,201,198.9","8,816,520.3",,,,58.4,94.3,61.3,97.3,41.90384465,-87.63521255,"(41.90384465, -87.63521255)",2020-222552,11,37,14926,290,51
2020,251619,Bouchet Elementary Acad -CPS,Submitted Data,7355 S Jeffrey Blvd,60649,2,FALSE,SOUTH SHORE,K-12 School,"100,830","1,011.3",10.0,1903,1,,13,"3,493,316.9","8,775,940.1",,,,121.7,188.4,129.8,199.7,41.76125742,-87.57572455,"(41.76125742, -87.57572455)",2020-251619,37,39,22538,418,32
2020,160237,134 N. LaSalle LLC,Submitted Data,134 N LaSalle St,60602,4,FALSE,LOOP,Office,"215,572","1,733.3",8.5,1926,1,,71,"8,121,139.9","8,770,740.4",,,,82.7,156.4,85.6,159.5,41.88412485,-87.63273874,"(41.88412485, -87.63273874)",2020-160237,36,38,14310,92,22
2020,118140,Jetro Restaurant Depot,Submitted Data,1030 W DIVISION ST,60642,1,FALSE,NEAR NORTH SIDE,Wholesale Club/Supercenter,"151,161","2,104.2",13.9,1950,1,,1,"10,519,924.9","8,705,550.0",,,,127.2,255.3,132.0,260.1,41.90475083,-87.65433247,"(41.90475083, -87.65433247)",2020-118140,46,37,22620,108,16
2020,245071,Lake Shore Condominium Association,Submitted Data,1440 N LAKESHORE DR,60610,4,FALSE,NEAR NORTH SIDE,Multifamily Housing,"331,474","1,324.5",4.3,1962,1,,96,"5,525,014.4","8,703,032.6",,,,46.6,80.6,46.6,80.6,41.90899977,-87.62663916,"(41.90899977, -87.62663916)",2020-245071,34,37,14926,308,51
2020,254015,North Park Village Apartments - Building G,Submitted Data,5801 N Pulaski Rd - Bldg G,60646,4,FALSE,North Park,Residential Care Facility,"191,550","1,460.1",7.6,1981,1,,,"6,404,134.0","8,671,238.9",,,,78.7,141.1,84.6,148.1,41.9995854,-87.77148,"(41.9995854, -87.77148)",2020-254015,29,12,22532,781,34
2020,251247,River North Commons CA,Submitted Data,520 W Huron St,60654,4,FALSE,NEAR NORTH SIDE,Multifamily Housing,"322,801","1,151.6",4.1,1900,2,,95,"4,431,792.0","8,660,158.1",,,,46.6,76.6,47.9,77.3,41.89494211,-87.6420968,"(41.89494211, -87.6420968)",2020-251247,36,37,4446,652,22
2020,168174,Kelly HS -CPS,Submitted Data,4136 S California Ave,60632,4,FALSE,BRIGHTON PARK,K-12 School,"298,432","1,205.8",4.0,1928,1,,89,"4,782,065.7","8,650,160.0",,,,45.0,75.3,48.7,79.2,41.81904637,-87.69457219,"(41.81904637, -87.69457219)",2020-168174,1,55,22248,196,49
2020,256616,GRAND ORLEANS CONDOMINIUM ASSOCIATION,Submitted Data,330 W Grand Ave,60654,3.5,FALSE,,Multifamily Housing,"247,000","1,191.5",5.7,2005,1,,74,"4,694,898.3","8,637,996.7",,,,63.8,106.3,66.5,109.0,41.89237,-87.636345,"(41.89237, -87.636345)",2020-256616,36,37,4446,652,22
2020,140991,One East 15th Place,Submitted Data,1529  S STATE ST,60605,3.5,FALSE,NEAR SOUTH SIDE,Multifamily Housing,"240,000","1,348.2",7.2,2001,1,,53,"5,699,800.8","8,635,636.7",,,,76.3,133.1,79.3,136.5,41.86863212,-87.62730687,"(41.86863212, -87.62730687)",2020-140991,10,38,14913,368,48
2020,156868,Hanover House,Submitted Data,11 21 W GOETHE ST,60610,4,FALSE,NEAR NORTH SIDE,Multifamily Housing,"284,000","1,007.7",4.0,1970,1,,98,"3,520,191.2","8,628,699.7",,,,48.6,75.7,50.7,77.9,41.90530524,-87.62979327,"(41.90530524, -87.62979327)",2020-156868,11,37,14926,17,22
2020,113507,LaSalle Terrace Condominium Association,Submitted Data,1540 N LaSalle St,60610,2.5,FALSE,NEAR NORTH SIDE,Multifamily Housing,"166,700","1,092.7",7.2,1976,1,,36,"4,079,885.6","8,584,849.7",,,,83.9,135.3,87.4,138.8,41.91023785,-87.63363509,"(41.91023785, -87.63363509)",2020-113507,46,37,14926,290,51
2020,160451,,Submitted Data,50 E Chestnut St,60611,1,FALSE,NEAR NORTH SIDE,Multifamily Housing,"155,910","1,277.0",9.2,2007,1,,17,"5,263,159.8","8,577,564.9",,,,99.9,171.5,104.3,175.6,41.89859885,-87.62618028,"(41.89859885, -87.62618028)",2020-160451,36,37,21182,104,22
2020,172762,Printers Row Condominium Association,Submitted Data,711 S DEARBORN ST,60605,4,FALSE,LOOP,Multifamily Housing,"225,000","1,150.9",5.1,1978,1,,67,"4,455,594.4","8,575,434.1",,,,57.9,95.5,61.1,98.7,41.86863212,-87.62730687,"(41.86863212, -87.62730687)",2020-172762,10,38,14913,368,48
2020,236345,The Private Residences at Ontario Place Condominiu,Submitted Data,10 E Ontario St,60611,1,FALSE,NEAR NORTH SIDE,Multifamily Housing,"690,169","6,478.3",13.2,1983,1,,13,"38,597,978.3","8,553,248.9",,,,96.0,238.4,98.7,245.1,41.893322,-87.62772,"(41.893322, -87.62772)",2020-236345,36,37,21182,626,22
2020,252105,611 S. Wells Street Condo (The Vetro),Submitted Data,611 S Wells St,60607,1,FALSE,LOOP,Multifamily Housing,"405,149","2,469.7",8.5,2007,1,,27,"12,920,718.6","8,531,647.8",,,,73.9,155.6,76.9,161.8,41.8740597,-87.63330942,"(41.8740597, -87.63330942)",2020-252105,26,38,14917,12,48
2020,251890,Saucedo Elementary Academy - CPS,Submitted Data,2850 W 24th Blvd,60623,4,FALSE,SOUTH LAWNDALE,K-12 School,"292,121","1,001.7",3.4,1913,1,,91,"3,522,931.7","8,507,839.9",,,,41.2,64.3,44.6,68.0,41.84864139,-87.69785064,"(41.84864139, -87.69785064)",2020-251890,1,32,21569,203,29
2020,160412,Baumhart Student Residence Hall,Submitted Data,26 E Pearson St,60611,4,FALSE,NEAR NORTH SIDE,Residence Hall/Dormitory,"246,327","1,359.0",5.5,2006,1,,82,"5,814,939.8","8,500,000.2",,,,58.1,102.3,60.6,104.9,41.89756642,-87.62726075,"(41.89756642, -87.62726075)",2020-160412,11,37,21182,104,22
2020,123202,,Submitted Data,1936 N Clark,60614,4,FALSE,LINCOLN PARK,Multifamily Housing,"176,144","1,063.3",6.0,1932,1,,73,"3,928,481.3","8,475,728.9",,,,70.4,113.0,73.4,116.0,41.9176944,-87.63567039,"(41.9176944, -87.63567039)",2020-123202,34,68,21190,271,51
2020,238049,,Submitted Data,740 W FULTON ST,60661,2,FALSE,NEAR WEST SIDE,Multifamily Housing,"245,715","1,354.8",8.2,2007,1,,41,"5,801,891.0","8,458,979.8",,,,86.8,153.0,90.0,156.4,41.88719418,-87.64722371,"(41.88719418, -87.64722371)",2020-238049,36,29,4452,784,41
2020,158426,Hampton Inn and Suites Chicago,Submitted Data,33 W Illinois St,60654,4,FALSE,NEAR NORTH SIDE,Hotel,"160,000","1,180.7",7.4,1999,1,,81,"4,690,285.6","8,447,900.0",,,,82.1,137.5,87.7,143.4,41.89081283,-87.62934045,"(41.89081283, -87.62934045)",2020-158426,36,37,4446,669,22
2020,158303,W Chicago Lakeshore,Submitted Data,644 N Lakeshore Dr,60611,4,FALSE,NEAR NORTH SIDE,Hotel,"437,452","3,332.8",8.7,1965,1,,71,"18,489,658.4","8,417,300.0",,,,70.6,158.9,72.3,161.1,41.89390514,-87.61565091,"(41.89390514, -87.61565091)",2020-158303,36,37,21182,158,22
2020,254977,Whole Foods,Submitted Data,3201 N ASHLAND AVE,60657,2.5,FALSE,Lake View,Supermarket/Grocery Store,"112,099","2,376.0",28.9,2017,1,,54,"12,359,654.2","8,415,739.3",,,,252.9,528.9,259.0,535.6,41.94044086,-87.66865706,"(41.94044086, -87.66865706)",2020-254977,25,57,4449,678,38
2020,254060,University Village Lofts,Submitted Data,1524 S Sangamon St,60608,4,FALSE,Near West Side,Multifamily Housing,"296,389","1,218.8",4.8,2003,2,,92,"4,954,735.6","8,388,080.4",,,,52.9,90.0,54.7,91.7,41.8492976,-87.67088,"(41.8492976, -87.67088)",2020-254060,26,33,14920,126,8
2020,256530,,Submitted Data,1616 E 56Th St,60637,4,FALSE,Hyde Park,Multifamily Housing,"438,246","1,634.7",4.9,2018,1,,95,"7,630,696.0","8,354,255.8",,,,47.6,89.8,49.2,91.4,41.780495,-87.59849,"(41.780495, -87.59849)",2020-256530,4,9,22260,27,53
2020,158406,Wilton U.S. 65 East LLC,Submitted Data,65 E Wacker Pl,60601,4,FALSE,LOOP,Office,"249,062","1,397.1",5.6,1928,1,,83,"4,744,992.1","8,349,661.1",,"4,042,596.0",,68.8,103.3,71.2,105.9,41.88679295,-87.6256306,"(41.88679295, -87.6256306)",2020-158406,36,38,14309,580,22
2020,250046,"Jones College Prep, William - CPS",Submitted Data,600 S State St,60605,2.5,FALSE,LOOP,K-12 School,"240,289","1,740.6",7.2,2013,1,,40,"8,316,262.1","8,334,629.8",,,,69.3,133.3,74.6,138.8,41.874294,-87.627664,"(41.874294, -87.627664)",2020-250046,10,38,14913,12,48
2020,157997,,Submitted Data,407 415 S DEARBORN ST,60605,3.5,FALSE,LOOP,Multifamily Housing,"198,848","1,401.2",7.0,1893,1,,55,"6,144,818.0","8,325,357.5",,,,72.8,130.5,73.8,131.5,41.88980526,-87.62932907,"(41.88980526, -87.62932907)",2020-157997,36,37,4446,669,22
2020,254534,Prairie District Lofts Condominium Association,Submitted Data,1727 S Indiana Ave,60616,2.5,FALSE,NEAR SOUTH SIDE,Multifamily Housing,"211,600","1,029.3",5.9,1908,1,,55,"3,772,716.8","8,293,065.4",,,,68.9,110.1,71.3,111.6,41.88425252,-87.63244776,"(41.88425252, -87.63244776)",2020-254534,36,38,14310,92,22
2020,239016,,Submitted Data,160 E Illinois St,60611,3,FALSE,NEAR NORTH SIDE,Multifamily Housing,"324,707","1,532.1",5.9,2007,1,,66,"6,996,006.0","8,288,367.1",,,,59.1,109.4,60.8,111.3,41.89100455,-87.62277652,"(41.89100455, -87.62277652)",2020-239016,36,37,21182,159,22
2020,254364,Hyatt Place Chicago,Submitted Data,28 N FRANKLIN ST,60606,4,FALSE,Loop,Hotel,"142,321","1,150.4",8.1,2015,1,,77,"4,557,746.2","8,266,500.1",,,,90.1,150.7,92.4,153.1,41.88319104,-87.63527825,"(41.88319104, -87.63527825)",2020-254364,36,38,14914,92,22
2020,103315,,Submitted Data,230  E ONTARIO ST,60611,2.5,FALSE,NEAR NORTH SIDE,Multifamily Housing,"172,500","1,017.0",6.2,1969,1,,52,"3,706,864.9","8,255,716.0",,,,73.4,116.9,76.4,120.1,41.89579275,-87.62247957,"(41.89579275, -87.62247957)",2020-103315,11,37,21182,158,22
2020,147625,,Submitted Data,828  W GRACE ST,60613,4,FALSE,LAKE VIEW,Multifamily Housing,"288,535","1,103.5",5.0,2007,1,,92,"4,263,649.0","8,248,096.4",,,,56.5,93.1,58.3,94.9,41.95402016,-87.6620278,"(41.95402016, -87.6620278)",2020-147625,18,57,21186,725,13
2020,134126,1111 N Clark St,Submitted Data,1111 N Clark St,60610,2,FALSE,NEAR NORTH SIDE,Automobile Dealership,"134,400","1,110.2",12.3,1910,1,,,"4,306,612.7","8,246,887.5",,,,139.5,230.2,146.3,237.8,41.90248079,-87.63099565,"(41.90248079, -87.63099565)",2020-134126,11,37,14926,310,22
2020,160436,The Bernardin,Submitted Data,747 N Wabash Ave,60611,4,FALSE,NEAR NORTH SIDE,Multifamily Housing,"330,270","1,734.8",6.0,2005,1,,61,"8,309,212.7","8,246,078.5",,,,57.1,110.1,59.2,112.9,41.89638889,-87.62646498,"(41.89638889, -87.62646498)",2020-160436,36,37,21182,626,22
2020,159416,AMLI 900,Submitted Data,900 S Clark St,60605,2,FALSE,LOOP,Multifamily Housing,"571,810","3,521.9",7.3,2008,1,,47,"19,760,298.0","8,244,540.9",,,,58.3,133.3,61.0,140.5,41.87033029,-87.63101446,"(41.87033029, -87.63101446)",2020-159416,10,38,14913,12,48
2020,251574,Ariel Elemenentary-CPS,Submitted Data,1119 E 46th St,60653,2.5,FALSE,KENWOOD,K-12 School,"147,109","1,087.0",7.4,1893,1,,32,"4,164,781.0","8,226,969.9",,,,84.2,138.0,89.1,141.3,41.81098941,-87.59800845,"(41.81098941, -87.59800845)",2020-251574,10,5,4301,395,1
2020,161204,Illinois College of Optometry,Submitted Data,3241 S Michigan Ave,60616,4,FALSE,DOUGLAS,College/University,"451,568","2,018.9",6.1,1968,2,,,"10,139,126.7","8,217,049.8",,,,55.1,111.1,55.1,111.1,41.83550388,-87.62254535,"(41.83550388, -87.62254535)",2020-161204,9,1,21194,25,12
2020,134800,Dearborn Station,Submitted Data,47 W Polk St,60605,,TRUE,LOOP,Other,"145,809","1,217.6",8.4,1885,1,,,"5,022,150.2","8,167,780.7",,,,90.5,155.3,90.5,155.3,41.872273,-87.62912,"(41.872273, -87.62912)",2020-134800,10,38,14913,12,48
2020,157161,,Submitted Data,909 W WASHINGTON BLVD,60607,1,FALSE,NEAR WEST SIDE,Multifamily Housing,"113,711","1,088.4",11.9,2006,1,,3,"4,226,884.6","8,072,362.7",,,,134.6,222.3,138.9,225.5,41.88284087,-87.65031178,"(41.88284087, -87.65031178)",2020-157161,26,29,14917,63,41
2020,129735,Villa at Windsor Park,Submitted Data,2649 E 75th St,60649,2,FALSE,SOUTH SHORE,Senior Living Community,"97,826","1,180.5",12.1,1998,1,,29,"4,818,364.6","8,067,900.5",,,,131.7,224.5,135.3,227.7,41.759248,-87.559768,"(41.759248, -87.559768)",2020-129735,37,39,22538,421,43
2020,231486,Waterford Condominium,Submitted Data,4170 N Marine Dr,60613,3,FALSE,UPTOWN,Multifamily Housing,"437,780","2,642.4",7.9,1973,1,,45,"14,186,820.0","8,062,745.2",,,,66.3,143.5,68.8,146.1,41.95765183,-87.6471076,"(41.95765183, -87.6471076)",2020-231486,39,31,21186,636,37
2020,101872,100 N LaSalle,Submitted Data,100 N LaSalle St,60602,4,FALSE,LOOP,Office,"160,475","1,279.7",8.0,1927,1,,61,"5,484,206.0","7,978,390.1",,,,83.9,147.9,88.1,152.3,41.88343043,-87.63249784,"(41.88343043, -87.63249784)",2020-101872,36,38,14310,92,22
2020,160363,Flair Tower,Submitted Data,222 W Erie St,60654,3.5,FALSE,NEAR NORTH SIDE,Multifamily Housing,"329,942","1,717.5",6.7,2010,1,,59,"8,290,129.3","7,976,842.4",,,,63.6,123.4,65.9,126.5,41.894001,-87.634532,"(41.894001, -87.634532)",2020-160363,36,37,4446,652,22
2020,101971,Corboy Law Center,Submitted Data,25 E Pearson St,60611,3,FALSE,NEAR NORTH SIDE,College/University,"306,560","3,069.2",10.0,2004,1,,,"16,964,349.0","7,937,800.1",,,,81.2,182.1,83.2,183.3,41.897139,-87.62708914,"(41.897139, -87.62708914)",2020-101971,36,37,21182,104,22
2020,231297,1000 W Adams Condo Association,Submitted Data,1000 W Adams St,60607,3,FALSE,NEAR WEST SIDE,Multifamily Housing,"244,331","1,147.1",6.2,1999,1,,69,"4,656,642.6","7,912,899.9",,,,67.7,115.0,70.0,117.5,41.87952802,-87.65241652,"(41.87952802, -87.65241652)",2020-231297,26,29,14917,91,48
2020,117750,,Submitted Data,6009 N BROADWAY,60660,3,FALSE,EDGEWATER,Supermarket/Grocery Store,"93,595","1,787.5",31.6,2015,1,,41,"8,778,058.7","7,861,299.9",,,,294.0,580.1,307.5,590.3,41.99113477,-87.65969151,"(41.99113477, -87.65969151)",2020-117750,16,76,4451,213,40
2020,251287,SpringHill Suites Chicago O'Hare / Hampton Inn and Suites Chicago,Submitted Data,8101 W Higgins Rd,60631,2,FALSE,NORWOOD PARK,Hotel,"160,000","2,140.2",13.4,2000,1,,19,"11,048,462.0","7,829,400.3",,,,118.0,244.7,126.2,260.8,41.98515127,-87.83015397,"(41.98515127, -87.83015397)",2020-251287,29,36,22243,551,34
2020,158380,The Monroe Building,Submitted Data,104 S Michigan Ave,60603,4,FALSE,LOOP,Office,"243,166","1,718.2",7.1,1912,1,,79,"8,352,542.2","7,806,960.5",,,,66.5,129.9,69.2,132.8,41.88064983,-87.62495547,"(41.88064983, -87.62495547)",2020-158380,36,38,14311,367,22
2020,159002,U.S. Bank -- Pullman Branch,Submitted Data,1000 E 111th St,60628,2,FALSE,PULLMAN,Office,"96,000","1,372.2",14.3,1972,1,,18,"6,149,195.0","7,766,461.1",,,,145.0,264.3,147.0,265.5,41.69442889,-87.5991852,"(41.69442889, -87.5991852)",2020-159002,43,47,21861,254,30
2020,251891,Westinghouse HS -CPS,Submitted Data,3301 W Franklin Blvd,60624,2,FALSE,HUMBOLDT PARK,K-12 School,"225,314","2,086.7",9.3,2009,1,,23,"10,730,237.0","7,757,200.4",,,,82.1,169.5,84.3,172.3,41.889761,-87.709911,"(41.889761, -87.709911)",2020-251891,23,24,21572,177,11
2020,251692,Nightingale Elementary -CPS,Submitted Data,5250 S Rockwell St,60632,2,FALSE,GAGE PARK,K-12 School,"140,838","1,111.1",7.9,1926,1,,26,"4,481,327.7","7,751,970.2",,,,86.9,146.9,90.5,151.0,41.79805484,-87.68983953,"(41.79805484, -87.68983953)",2020-251692,8,61,22248,778,49
2020,135740,Linea Apartments,Submitted Data,211 221 W LAKE ST,60606,3,FALSE,LOOP,Multifamily Housing,"365,627","1,949.2",6.8,2017,1,,61,"9,857,561.7","7,733,267.1",,,,61.5,124.9,63.8,128.4,41.88232323,-87.63709616,"(41.88232323, -87.63709616)",2020-135740,36,38,14914,92,22
2020,251714,Lloyd Elementary -CPS,Submitted Data,2103 N Lamon Ave,60639,2.5,FALSE,BELMONT CRAGIN,K-12 School,"150,436","1,114.0",7.4,1907,1,,32,"4,506,708.5","7,731,610.1",,,,81.4,137.8,88.0,144.8,41.91901757,-87.74788079,"(41.91901757, -87.74788079)",2020-251714,44,19,22615,306,7
2020,166122,"Rudolph, Wilma Elementary Learning Center/ Hope Institute -CPS",Submitted Data,1628 W Washington Blvd,60612,4,FALSE,NEAR WEST SIDE,K-12 School,"263,250","1,155.5",4.4,1928,1,,79,"4,772,375.0","7,730,980.2",,,,47.5,81.6,49.4,83.6,41.88332,-87.667592,"(41.88332, -87.667592)",2020-166122,46,29,21184,579,41
2020,115605,,Submitted Data,6250 6258 S PARK SHORE EAST CT,60637,,TRUE,WOODLAWN,Multifamily Housing,"150,000","1,160.4",7.7,1980,1,,44,"4,840,291.7","7,624,453.2",,,,83.1,143.7,83.1,143.7,41.78046327,-87.6053081,"(41.78046327, -87.6053081)",2020-115605,4,9,22260,470,53
2020,254062,Prairie Ave Lofts,Submitted Data,221 E Cullerton Ave,60616,3,FALSE,Near South Side,Multifamily Housing,"237,450","1,108.4",6.1,1910,1,,67,"4,511,015.5","7,612,215.3",,,,66.4,113.0,68.2,114.0,41.8458598,-87.62921,"(41.8458598, -87.62921)",2020-254062,9,35,21194,3,12
2020,174126,Pete's 118th,Submitted Data,3454 - 3620 E 118th St,60617,1,FALSE,HEGEWISCH,Supermarket/Grocery Store,"94,000","1,905.2",35.3,1980,1,,19,"9,625,002.8","7,587,758.0",,,,318.8,646.6,330.3,661.7,41.68095,-87.535552,"(41.68095, -87.535552)",2020-174126,47,52,21202,787,47
2020,252269,Beth Anne Extended Living,Submitted Data,1143-53 N Lavergne,60651,1,FALSE,AUSTIN,Multifamily Housing,"80,000","1,072.8",13.4,1923,1,,1,"4,299,426.2","7,565,080.9",,,,148.3,249.8,154.4,256.2,41.90126341,-87.75080385,"(41.90126341, -87.75080385)",2020-252269,45,26,4299,585,4
2020,254162,,Submitted Data,1125 W Loyola Ave,60626,4,FALSE,Rogers Park,Residence Hall/Dormitory,"255,286","1,288.5",5.0,1962,2,,,"5,687,660.8","7,545,729.1",,,,51.8,93.4,54.3,95.1,42.0015174,-87.65906,"(42.0015174, -87.65906)",2020-254162,5,10,21853,267,3
